"Name","Type","Resource","Amount","MaxOwnedAmount","TID","InfoTID","Tag1","ExpireTimeInHours","IsInShop","HighlightUnseen","HideWhenPurchased","RandomSelectionWeight","Order","ShowOnlyOnce","MaxPurchaseCount","MaxPurchaseCountAllTime","ValueTID","BillingPackage","CoinCost","GemCost","PurchaseableWithDecoGems","AutoGemCostPct","AutoAmountPct","Worker","Building","OfferMovieClip","Potion","PotionLevel","WorkerForSkin","Worker2ForSkin","Skin","BuildingSkin","GroupOverride","IconSWF","IconExportName","IconBackgroundFrameLabel","ProductIconBackgroundFrameLabel","CharacterFrameLabel","CharacterMovieClip","BackgroundMovieClip","ConfirmPopupIconExportName","AnimateMovieClip","InFixedCategory","RequiredTech","MinVillageXPLevel","MaxVillageXPLevel","UnlockVillageXPLevel","VillageXPLevelRemove","MustBeInValley","OverrideProductIconMovieClip","ProductInfoTitleTID","ProductInfoTID","ProductInfoConfirmPopupTID","Comments"
"Shop0084_Deco_Normal_Campers_Flowers_Yellow","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFlowers",,"TRUE","TRUE",,"1",2,,500,,,,,8,"TRUE",,,,"Campers_Flowers_Yellow",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0085_Deco_Normal_Campers_Flowers_White","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFlowers",,"TRUE","TRUE",,"1",2,,500,,,,,8,"TRUE",,,,"Campers_Flowers_White",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0086_Deco_Normal_Flower_Pot_1","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",3,,500,,,,,20,"TRUE",,,,"Flower_Pot_1",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,5,,,,,,,"Potted plant set. Two pots on a square wooden platform"
"Shop0087_Deco_Normal_Flower_Pot_2","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFlowers",,"TRUE","TRUE",,"1",3,,500,,,,,20,"TRUE",,,,"Flower_Pot_2",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,"pink flower pot"
"Shop0088_Deco_Normal_Flower_Pot_3","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",3,,500,,,,,20,"TRUE",,,,"Flower_Pot_3",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,9,,,,,,,"tea set"
"Shop0089_Deco_Normal_Flower_Pot_4","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",3,,500,,,,,15,"TRUE",,,,"Flower_Pot_4",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,4,,,,,,,"green bush in terractotta planter"
"Shop0090_Deco_Normal_Festival_Pottedflowers","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFlowers",,"TRUE","TRUE",,"1",3,,500,,,,,25,"TRUE",,,,"Festival_Pottedflowers",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,7,,,,,,,"yellow flowers in terracotta vase"
"Shop0091_Deco_Normal_Garden_tile_1","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableDecosPaths",,"TRUE","TRUE",,"1",4,,500,,,,,12,"TRUE",,,,"Garden_tile_1",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,4,,,,,,,"Clay road tile"
"Shop0092_Deco_Normal_Garden_tile_2","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableDecosPaths",,"TRUE","TRUE",,"1",4,,500,,,,,12,"TRUE",,,,"Garden_tile_2",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,4,,,,,,,"Brown Road Tiles"
"Shop0093_Deco_Normal_Garden_tile_2_b","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableDecosPaths",,"TRUE","TRUE",,"1",4,,500,,,,,12,"TRUE",,,,"Garden_tile_2_b",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,5,,,,,,,"Chestnut Road Tile"
"Shop0094_Deco_Normal_Garden_tile_2_c","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableDecosPaths",,"TRUE","TRUE",,"1",4,,500,,,,,12,"TRUE",,,,"Garden_tile_2_c",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,"Tan Road Tile"
"Shop0095_Deco_Normal_Garden_tile_3","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableDecosPaths",,"TRUE","TRUE",,"1",4,,500,,,,,12,"TRUE",,,,"Garden_tile_3",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,7,,,,,,,"Stone Road tiles"
"Shop0096_Deco_Normal_Campers_Grass","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",4,,500,,,,,12,"TRUE",,,,"Campers_Grass",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0097_Deco_Normal_Festival_Fence","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFences",,"TRUE","TRUE",,"1",5,,500,,,,,20,"TRUE",,,,"Festival_Fence",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,7,,,,,,,"Rope fence"
"Shop0098_Deco_Normal_Campers_Fence","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableFences",,"TRUE","TRUE",,"1",5,,500,,,,,20,"TRUE",,,,"Campers_Fence",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,"Log Fence"
"Shop0099_Deco_Normal_Hedge","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",6,,500,,,,,15,"TRUE",,,,"Hedge",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,"Square hedge"
"Shop0100_Deco_Normal_Hedge_2","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",6,,500,,,,,15,"TRUE",,,,"Hedge_2",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,7,,,,,,,"tall square hedge"
"Shop0101_Deco_Normal_Hedge_3","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",6,,500,,,,,15,"TRUE",,,,"Hedge_3",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,"Square hedge tree"
"Shop0102_Deco_Normal_Hedge_Round","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",6,,500,,,,,25,"TRUE",,,,"Hedge_Round",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,"sakura tree"
"Shop0103_Deco_Normal_Hedge_Pyramid","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",6,,500,,,,,25,"TRUE",,,,"Hedge_Pyramid",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,
"Shop0104_Deco_Normal_Bamboo","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",6,,500,,,,,10,"TRUE",,,,"Bamboo",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,9,,,,,,,
"Shop0105_Deco_Normal_Pumpkin_2","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",6,,500,,,,,10,"TRUE",,,,"Pumpkin_2",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,
"Shop0106_Deco_Normal_Festival_Crateset","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",7,,500,,,,,15,"TRUE",,,,"Festival_Crateset",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,
"Shop0107_Deco_Normal_Campers_Box","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",7,,500,,,,,15,"TRUE",,,,"Campers_Box",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,
"Shop0108_Deco_Normal_AsianLantern","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",8,,500,,,,,35,"TRUE",,,,"AsianLantern",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,"Lantern"
"Shop0109_Deco_Normal_Garden_Torch","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",8,,500,,,,,35,"TRUE",,,,"Garden_Torch",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,"Pillar torch"
"Shop0110_Deco_Normal_Garden_lantern","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",8,,500,,,,,35,"TRUE",,,,"Garden_lantern",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,5,,,,,,,"Garden Lantern"
"Shop0111_Deco_Normal_Garden_Swing","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",8,,500,,,,,40,"TRUE",,,,"Garden_Swing",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,"Swing Set"
"Shop0112_Deco_Normal_Garden_Pond","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",8,,500,,,,,50,"TRUE",,,,"Garden_Pond",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,
"Shop0113_Deco_Normal_BirdBath","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",8,,500,,,,,60,"TRUE",,,,"BirdBath",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,
"Shop0114_Deco_Normal_Fire_pit","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",8,,500,,,,,60,"TRUE",,,,"Fire_pit",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0115_Deco_Normal_Windmill_small","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableStructures",,"TRUE","TRUE",,"1",8,,500,,,,,50,"TRUE",,,,"Windmill_small",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,
"Shop0116_Deco_Normal_Wheelbarrow","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailableGreenery",,"TRUE","TRUE",,"1",8,,500,,,,,40,"TRUE",,,,"Wheelbarrow",,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,
"Shop0117_Deco_Normal_FlowerBedBluebells_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",2,,1,,,,,0,"TRUE",,,,"FlowerBedBluebells",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0118_Deco_Normal_FlowerBedTulips_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",2,,1,,,,,0,"TRUE",,,,"FlowerBedTulips",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0119_Deco_Normal_FlowerBedSunflowers_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",2,,1,,,,,0,"TRUE",,,,"FlowerBedSunflowers",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0120_Deco_Normal_Flower_Pot_1_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",3,,1,,,,,0,"TRUE",,,,"Flower_Pot_1",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0121_Deco_Normal_Flower_Pot_2_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",3,,1,,,,,0,"TRUE",,,,"Flower_Pot_2",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0122_Deco_Normal_Flower_Pot_3_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",3,,1,,,,,0,"TRUE",,,,"Flower_Pot_3",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0123_Deco_Normal_Flower_Pot_4_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",3,,1,,,,,0,"TRUE",,,,"Flower_Pot_4",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0124_Deco_Normal_Garden_tile_1_Free","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",4,,1,,,,,0,"TRUE",,,,"Garden_tile_1",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0125_Deco_Normal_Garden_tile_2_Free","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",4,,1,,,,,0,"TRUE",,,,"Garden_tile_2",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0126_Deco_Normal_Garden_tile_2_b_Free","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",4,,1,,,,,0,"TRUE",,,,"Garden_tile_2_b",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0127_Deco_Normal_Garden_tile_2_c_Free","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",4,,1,,,,,0,"TRUE",,,,"Garden_tile_2_c",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0128_Deco_Normal_Garden_tile_3_Free","Decoration",,4,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",4,,1,,,,,0,"TRUE",,,,"Garden_tile_3",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0129_Deco_Normal_Hedge_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",6,,1,,,,,0,"TRUE",,,,"Hedge",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0130_Deco_Normal_Hedge_2_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",6,,1,,,,,0,"TRUE",,,,"Hedge_2",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0131_Deco_Normal_Hedge_3_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",6,,1,,,,,0,"TRUE",,,,"Hedge_3",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0132_Deco_Normal_Hedge_Round_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",6,,1,,,,,0,"TRUE",,,,"Hedge_Round",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0133_Deco_Normal_Hedge_Pyramid_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",6,,1,,,,,0,"TRUE",,,,"Hedge_Pyramid",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0134_Deco_Normal_Bamboo_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",6,,1,,,,,0,"TRUE",,,,"Bamboo",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0135_Deco_Normal_Pumpkin_2_Free","Decoration",,1,,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"FALSE","TRUE",,"1",6,,1,,,,,0,"TRUE",,,,"Pumpkin_2",,,,,,,,,"sc/ui.sc",,"free",,,,,"shop_item_confirm_special_popup",,,,4,,,,,,,,,
"Shop0136_DecoThemeBundle_Festival","Decoration",,1,,"TID_SHOP_OFFER_DECO_BUNDLE_FESTIVAL","TID_SHOP_OFFER_DECO_BUNDLE_FESTIVAL_INFO","DecoBundle",,"TRUE","TRUE",,"1",3,,1,1,,,,300,"TRUE",,,,"Festival_Stage",,,,,,,,,"sc/ui.sc","shop_offer_small_deco_celebration","basic","basic",,,,"shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered_small_animation",,,4,,7,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Festival_Tent",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,3,,,,,,,,,,,,,,,,,,,,,,"Festival_Balloons",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Festival_Lamps",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Festival_Breadstand",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Festival_Feasttable",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
"Shop0137_DecoThemeBundle_Camper","Decoration",,1,,"TID_SHOP_OFFER_DECO_BUNDLE_CAMPER","TID_SHOP_OFFER_DECO_BUNDLE_CAMPER_INFO","DecoBundle",,"TRUE","TRUE",,"1",3,,1,1,,,,300,"TRUE",,,,"Campers_Tables",,,,,,,,,"sc/ui.sc","shop_offer_medium_deco_generic","basic","basic",,,"sc/ui.sc#deco_offer_image_camping","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered_small_animation",,,4,,,,,,,,,
,"Decoration",,3,,,,,,,,,,,,,,,,,,,,,,"Campers_Stump",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Campers_Fishing_Pond",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Camper_Campfire",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Campers_Tent",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,,,,"Campers_Clothes",,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
"Shop0138_Deco_Pet_DogHouse","Decoration",,1,,"TID_SHOP_ANIMAL_DOG_00_V01",,"Pets",,"TRUE","TRUE",,"1",0,,1,,,,,400,"TRUE",,,,"DogHouse",,,,,,,,,"sc/ui.sc",,"basic",,,,"sc/ui.sc#icon_dog1","shop_item_confirm_special_popup","sc/ui.sc#offer_animation_template_centered",,,4,,6,,,"sc/ui.sc#icon_dog1",,"TID_SHOP_ANIMAL_DOG_00_V01_INFO",,
"Shop0139_Villager_skin_costume_wedding","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_wedding",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,9,,,,,,,
"Shop0140_Villager_skin_costume_fish","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,100,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_fish",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,
"Shop0141_Villager_skin_costume_lumberjack","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,100,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_lumberjack",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0142_Villager_skin_costume_pirate","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_pirate",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,
"Shop0143_Villager_skin_costume_quarrymaster","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,100,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_quarrymaster",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,5,,,,,,,
"Shop0144_Villager_skin_costume_researcher","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_researcher",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,5,,,,,,,
"Shop0145_Villager_skin_costume_rooster","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_rooster",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,7,,,,,,,
"Shop0146_Villager_skin_costume_claymaster","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,100,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_claymaster",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,5,,,,,,,
"Shop0147_Villager_skin_costume_adventurer","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_adventurer",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0148_Villager_skin_costume_festival","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_festival",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,7,,,,,,,
"Shop0149_Villager_skin_costume_scarecrow","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_scarecrow",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,6,,,,,,,
"Shop0150_Villager_skin_costume_camper","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_camper",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0151_Villager_skin_costume_gardener","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_gardener",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,10,,,,,,,
"Shop0152_Villager_skin_costume_stump","Skin",,1,,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE","TRUE",,"1",4,,10,,,,,200,"TRUE",,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_stump",,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,,,4,,8,,,,,,,
"Shop0160_Resource_Daily_Coins_01","Resource","Coins",100,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",3,,5,,,,,6,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,3,4,,5,,"sc/ui.sc#starterpack_gold","TID_GOLD_OFFER_DESCRIPTION",,,
"Shop0161_Resource_Daily_BoostTokens_01","Resource","FountainBoost",10,,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,,"1",1,,5,,,,,5,,,,,,,,,,,,,,"sc/ui.sc",,"basic",,,,,"shop_item_confirm_special_popup",,"TRUE",,2,4,,5,,"sc/ui.sc#starterpack_nectar","TID_NECTAR_OFFER_DESCRIPTION",,,
