"Name","TID","TIDUnconstructed","InfoTitleTID","InfoTID","InfoTIDUnconstructed","NPCGreetingTID","BeginBuildResource","BeginBuildCost","BuildResource1","BuildCost1","BuildResource2","BuildCost2","BuildResource3","BuildCost3","BuildResource4","BuildCost4","BuildResource5","BuildCost5","BuildingClass","ShopBuildingClass","GroundLayer","IconSWF","XP","SCW","SCWRotated","SCWBase","SCWUnconstructed","SCWConstruction","SCWConstructionExtra","SCWClaim","SCWUiBase","SCWAreaGreen","SCWAreaRed","CollisionShape","Scale","MoveResource","TerrainHoleSize","ColorizeMaterials","MoveCost","TownHallLevel","Width","Height","WalkableBorder","IgnoreAdjacentBuildingSpace","ObstacleGrowthDistance","Icon","MaxStoredFountainBoost","MaxStoredWood","MaxStoredBread","MaxStoredStone","MaxStoredFood","MaxStoredClay","MaxStoredPotionIngredient1","MaxStoredPotionIngredient2","MaxStoredPotionIngredient3","MaxStoredPotionIngredient4","MaxStoredPotionIngredient5","MaxStoredPotionIngredient6","MaxStoredCoins","MaxStoredWool","MaxStoredWheat","MaxStoredBerry","MaxStoredMushroom","MaxStoredEgg","MaxStoredBerryPie","MaxStoredBerryCake","MaxStoredFish","MaxStoredCotton","MaxStoredIndigo","MaxStoredSugar","MaxStoredSalt","MaxStoredSugarApple","MaxStoredHoneyCookie","MaxStoredFishPie","MaxStoredApplePie","MaxStoredCakeRoyale","MaxStoredSaltedFish","MaxStoredSaltPot","MaxStoredHoneyPot","MaxStoredAppleJam","MaxStoredSweetHerring","MaxStoredDyeRed","MaxStoredDyeYellow","MaxStoredDyeBlue","MaxStoredDyeGreen","MaxStoredDyeOrange","MaxStoredDyePurple","MaxStoredDyeRainbow","MaxStoredPlushie","MaxStoredRuneGame","MaxStoredWoodenDuck","MaxStoredMarbles","MaxStoredWoodenDoll","MaxStoredSocks","MaxStoredTrousers","MaxStoredHat","MaxStoredTunic","MaxStoredShirt","MaxStoredDress","MaxStoredJacket","MaxStoredRainbowSuit","MaxStoredFigurine","MaxStoredPottery","MaxStoredStatuette","MaxStoredAppleJuice","MaxStoredFlour","MaxStoredHoney","MaxStoredApple","MaxStoredCarrot","MaxStoredIronOre","MaxStoredIronBar","MaxStoredNails","MaxStoredReinforcedPlank","MaxStoredIronSculpture","MaxStoredPickledEggs","MaxStoredCacaoBeans","MaxStoredSilkCocoon","MaxStoredChocolate","MaxStoredSilkSpool","MaxStoredSilkCloth","MaxStoredMilk","MaxStoredCream","MaxStoredButter","MaxStoredCheese","MaxStoredChocolateMousse","MaxStoredMudcake","MaxStoredGrilledCheese","MaxStoredJellyBeans","MaxStoredCottonCandy","MaxStoredRaspberryBar","MaxStoredChocolateHerring","MaxStoredChocolatePralines","MaxStoredFudge","MaxStoredPreservedCheese","MaxStoredYoghurt","MaxStoredSilkScarf","MaxStoredSilkTie","MaxStoredFancyDoll","MaxStoredIronToy","StartingResourcePercent","StartingPotionIngredient1","StartingPotionIngredient2","StartingPotionIngredient3","StartingPotionIngredient4","StartingPotionIngredient5","StartingPotionIngredient6","Profession","AssignRequiredSkill","MaxWorkers","MaxAutomaticallyProducedResources","ProducesResource","ResourceBatchSeconds","ResourceBatchSize","AutomaticResourceBatchSeconds","AutomaticResourceBatchSize","LimitedResourceProduction","AutomaticResourceProductionActiveWhenFull","AutomaticResourceSynchronizeBatchesToDay","HideWorkSiteHUD","DisableBoostEffectToProduction","ResourceMax","InputResource","InputResourceType","InputPerBatch","HarvestResource","WorkPos1","WorkAnim1","WorkPos2","WorkAnim2","PickUpEffect","PlacingEffect","RedMul","GreenMul","BlueMul","RedAdd","GreenAdd","BlueAdd","AmountCanBeUpgraded","Workers","SpawnResourceData","SpawnResourcePlantSeconds","SpawnResourceAverageSeconds","SpawnResourceHarvestSeconds","SpawnCount","SpawnPos1","SpawnSCW1","SpawnPos2","SpawnSCW2","SpawnPos3","SpawnSCW3","SpawnPos4","SpawnSCW4","SpawnPos5","SpawnSCW5","SpawnPos6","SpawnSCW6","SpawnPos7","SpawnSCW7","SpawnPos8","SpawnSCW8","SpawnPos9","SpawnSCW9","Passable","SoftBlocking","SpeedPercentage","RandomDirection","RandomYaw","RandomPitch","RandomScale","RandomBaseDirection","RandomBaseYaw","StoredResourceNodePrefix","StoredResourceNode2Prefix","StoredResourceGfxSCW","StoredResourceCountPerObject","RequestAmount","RequestExpiryMinutes","RequestCooldownMinutes","DonationLimit","DonationMoveSpeed","DonationCooldownSeconds","ConstantEffect","VillageTaskProvider","VillageTaskFulfiller","EffectActivePos","EffectActiveName","EffectBoostPos","EffectBoostName","EffectBoostScalePercent","ForceNonInteractive","NPC","NPCPlacement","CanBeBatched","IconCameraZoom","IconCameraY","SpawnAnimal","UIBackgroundExportName","LocationSound","UpgradeSignX","UpgradeSignY","UpgradeSignZ","UpgradeSignScale","AnimationAlwaysOn","TouchEffect","IsTaskFulfiller","PremiumTradePartner","ValleyLODScale","ValleyLODMoveFactor","HelpArticle","SkinOfferGroup","TimeOfferGroup"
,,,,,,,"Coins",10100,"Stone",1000,"Brick",440,,,,,,,,,,,1,"sc3d/bldv_treasury_lv9_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_gold","GoldSparkle",,,,,,,"true",,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",14200,"Stone",1400,"Brick",610,,,,,,,,,,,1,"sc3d/bldv_treasury_lv10_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_gold","GoldSparkle",,,,,,,"true",,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",16600,"Stone",1650,"Brick",720,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_gold","GoldSparkle",,,,,,,"true",,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",18900,"Stone",1900,"IronBar",470,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_gold","GoldSparkle",,,,,,,"true",,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",23400,"Stone",2350,"IronBar",580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_gold","GoldSparkle",,,,,,,"true",,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",27400,"Brick",1500,"IronBar",680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_gold","GoldSparkle",,,,,,,"true",,,,,,,,,,,,,,,,,,
"Fountain","TID_BUILDING_FOUNTAIN","TID_BUILDING_FOUNTAIN_UNCONSTRUCTED","TID_INFO_TITLE_VILLAGE_PRODUCTION","TID_BUILDING_FOUNTAIN_INFO","TID_BUILDING_FOUNTAIN_INFO_UNCONSTRUCTED",,"Coins",100,"Clay",3,,0,,,,,,,"Resource",,,,1,"sc3d/bldv_boost_fountain_lv1_geo.glb",,,"sc3d/bldv_fountain_ground.glb","sc3d/bldv_fountain_ground.glb","sc3d/bldv_construction_upgrade_{w}x{w}_geo.glb","sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_5x5_geo.glb","sc3d/bldv_marker_5x5_geo.glb","Mine",100,"Crate",0,,5,,3,3,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"FountainBoost",,,14400,1,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,"false",,"pos_effect_fountain","fountain_idle",,,,,,,"false",444,-8,,,"Tap_Boost_Fountain",0,0,0,100,"true","fountain_tap",,,100,100,,,
,,,,,,,"Coins",15000,"Stone",1500,"Clay",1200,,,,,,,,,,,1,"sc3d/bldv_boost_fountain_lv2_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,13200,1,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",24200,"Stone",2400,"IronBar",600,,,,,,,,,,,1,"sc3d/bldv_boost_fountain_lv3_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,12000,1,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",34900,"Stone",3500,"IronBar",870,,,,,,,,,,,1,"sc3d/bldv_boost_fountain_lv4_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,10800,1,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VillageTrader","TID_BUILDING_VILLAGE_TRADER",,"TID_INFO_TITLE_VILLAGE_TRADER","TID_BUILDING_VILLAGE_TRADER_INFO",,,"Coins",1,"Wood",1,,,,,,,,,"Resource",,,,,"sc3d/bldv_task_board.glb",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_4x4_geo.glb","sc3d/bldv_marker_4x4_geo.glb","Mine",100,"Crate",0,,5,,2,2,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"VillageTrader","pos_npc","true",379,37,,,"Tap_Village_Trader",0,0,0,100,,"Tap_village_trader",,,100,100,,,
"FigurineWorkshop","TID_BUILDING_FIGURINEWORKSHOP",,"TID_INFO_TITLE_VILLAGE_PRODUCTION","TID_BUILDING_FIGURINEWORKSHOP_INFO",,,"Coins",150,"Wood",10,"Clay",10,,,,,,,"Resource",,,,1,"sc3d/bldv_figurine_workshop_lv01_geo.glb",,"sc3d/bldv_base_production_3x3.glb",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_5x5_geo.glb","sc3d/bldv_marker_5x5_geo.glb","Storage",100,"Crate",0,,5,,3,3,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carpenter",,1,,"Figurine",600,1,,,,,,,,,"Wood",,1,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,5,,5,"true",5,,,,,,,,,,,,"false",,"pos_effect_figurine","FigurineCraving",,,,,,,"true",434,0,,"bg_image_village_figurine_workshop","Tap_Statue_Workshop",0,0,0,100,,"Tap_figurine_workshop",,,100,100,,,
"PotteryWorkshop","TID_BUILDING_POTTERYWORKSHOP",,"TID_INFO_TITLE_VILLAGE_PRODUCTION","TID_BUILDING_POTTERYWORKSHOP_INFO",,,"Coins",1700,"Clay",170,"Wood",170,,,,,,,"Resource",,,,1,"sc3d/bldv_pottery_workshop_lv01_geo.glb",,"sc3d/bldv_base_production_3x3.glb",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_5x5_geo.glb","sc3d/bldv_marker_5x5_geo.glb","Storage",100,"Crate",0,,5,,3,3,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Potter",,1,,"Pottery",600,1,,,,,,,,,"Clay",,1,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,5,,5,"true",5,,,,,,,,,,,,"false",,,,,,,,,,"true",415,54,,"bg_image_village_pottery_workshop","Tap_Pottery_Workshop",0,0,0,100,,"Tap_pottery_workshop",,,100,100,,,
"StatueWorkshop","TID_BUILDING_STATUEWORKSHOP",,"TID_INFO_TITLE_VILLAGE_PRODUCTION","TID_BUILDING_STATUEWORKSHOP_INFO",,,"Coins",3100,"Stone",310,"Wood",320,,,,,,,"Resource",,,,1,"sc3d/bldv_statue_workshop_lv01_geo.glb",,"sc3d/bldv_base_production_3x3.glb",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_5x5_geo.glb","sc3d/bldv_marker_5x5_geo.glb","Storage",100,"Crate",0,,5,,3,3,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stonecarver",,1,,"Statuette",600,1,,,,,,,,,"Stone",,1,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,5,,5,"true",5,,,,,,,,,,,,"false",,,,,,,,,,"true",431,0,,"bg_image_village_statue_workshop","Tap_Statue_Workshop",0,0,0,100,,"Tap_statue_workshop",,,100,100,,,
"JuicePress","TID_BUILDING_JUICEPRESS",,"TID_INFO_TITLE_VILLAGE_PRODUCTION","TID_BUILDING_JUICEPRESS_INFO",,,"Coins",5750,"Wood",720,"Stone",460,,,,,,,"Resource",,,,1,"sc3d/bldv_juice_press_lv01_geo.glb",,"sc3d/bldv_base_production_3x3.glb",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_5x5_geo.glb","sc3d/bldv_marker_5x5_geo.glb","Storage",100,"Crate",0,,5,,3,3,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juicemaker",,1,,"AppleJuice",180,1,,,,,,,,,"Apple",,1,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,5,,5,"true",5,,,,,,,,,,,,"false",,"pos_effect_juice","JuiceMaking",,,,,,,"true",432,-4,,"bg_image_village_juice_press","Tap_Juice_Press",0,0,0,100,,"Tap_juice_press",,,100,100,,,
"Windmill","TID_BUILDING_WINDMILL",,"TID_INFO_TITLE_VILLAGE_PRODUCTION","TID_BUILDING_WINDMILL_INFO",,,"Coins",670,"Clay",90,"Wood",55,,,,,,,"Resource",,,,1,"sc3d/bldv_windmill_lv01_geo.glb",,"sc3d/bldv_base_production_3x3.glb",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_5x5_geo.glb","sc3d/bldv_marker_5x5_geo.glb","Storage",100,"Crate",0,,5,,3,3,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miller",,1,,"Flour",120,1,,,,,,,,,"Wheat",,1,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,5,,5,"true",5,,,,,,,,,,,,"false",,"pos_effect_windmill","Windmill_grindstone",,,,,,,"true",429,58,,"bg_image_village_windmill","Tap_Flour_Mill",0,0,0,100,,"Tap_flour_mill",,,100,100,,,
"Beehive","TID_BUILDING_BEEHIVE",,"TID_INFO_TITLE_VILLAGE_PRODUCTION","TID_BUILDING_BEEHIVE_INFO",,,"Coins",650,"Wood",80,"Clay",50,,,,,,,"Resource",,,,1,"sc3d/bldv_bee_hive_lv1_geo.glb",,"sc3d/bldv_base_passive_2x2.glb",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_4x4_geo.glb","sc3d/bldv_marker_4x4_geo.glb","Storage",100,"Crate",0,,5,,2,2,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beehandler","AnimalHandling",1,3,"Honey",600,1,3600,1,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,5,,5,"true",5,,,,,,,,,,,,"false",,"pos_effect_bees","Bees",,,,,,,"true",303,0,,,"Tap_Bee_Hive",0,0,0,100,,"Tap_bee_hive",,,100,100,,,
,,,,,,,"Coins",640,"Clay",65,"Wood",65,,,,,,,,,,,1,"sc3d/bldv_bee_hive_lv2_geo.glb",,,,,"sc3d/bldv_construction_upgrade_{w}x{w}_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_bees","Bees",,,,,,,"true",,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",1300,"Wood",160,"Clay",110,,,,,,,,,,,1,"sc3d/bldv_bee_hive_lv3_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_bees","Bees",,,,,,,"true",,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",10100,"Plank",620,"Clay",810,,,,,,,,,,,1,"sc3d/bldv_bee_hive_lv4_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_bees","Bees",,,,,,,"true",,,,,,,,,,,,,,,,,,
,,,,,,,"Coins",13000,"Plank",790,"Clay",1050,,,,,,,,,,,1,"sc3d/bldv_bee_hive_lv5_geo.glb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,"Generic Pick Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pos_effect_bees","Bees",,,,,,,"true",,,,,,,,,,,,,,,,,,
"AppleTreeGrove","TID_BUILDING_APPLETREEGROVE",,"TID_INFO_TITLE_VILLAGE_PRODUCTION","TID_BUILDING_APPLETREEGROVE_INFO",,,"Coins",2050,"Wood",260,,,,,,,,,"Resource",,,,1,"sc3d/bldv_apple_trees_geo.glb",,"sc3d/bldv_base_field_4x4.glb",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_6x6_geo.glb","sc3d/bldv_marker_6x6_geo.glb","Storage",100,"Crate",0,,5,,4,4,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Applepicker",,1,,"Apple",120,1,,,,,,,,,,,,,"x200y100","Work","x100y200","Work","Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,5,,5,"true",5,,,,,,,,,,,,"false",,,,,,,,,,"true",517,-6,,"bg_image_village_apple_tree_grove","Tap_Apple_Tree_Grove",0,0,0,100,,"Tap_applegrove",,,100,100,,,
"VillageTraderCart","TID_VILLAGE_TRADER_CART",,"TID_INFO_TITLE_VILLAGE_TRADER_CART","TID_VILLAGE_TRADER_CART_INFO",,,"Coins",1,"Wood",1,,,,,,,,,"Resource",,,,,"sc3d/bldv_traider_cart_geo.glb",,"sc3d/bldv_base_key_2x2.glb",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_5x5_geo.glb","sc3d/bldv_marker_5x5_geo.glb","Mine",100,"Crate",0,,5,,2,2,,"false",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,"false","true",,,,,,,,,"true",0,0,,,,0,0,0,100,,,,,0,0,,,
"CarolinaStatue","TID_DECO_CAROLINA_STATUE",,"TID_INFO_TITLE_DECORATION","TID_DECO_CAROLINA_STATUE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"sc3d/bldv_deco_carolina_statue_geo.glb",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",315,68,,,,0,0,0,100,,,,,0,0,,,
